Date_reported,iso_code,Country,WHO_region,Covid_new_hospitalizations_last_7days,Covid_new_icu_admissions_last_7days,Covid_new_hospitalizations_last_28days,Covid_new_icu_admissions_last_28days,YearQuarter
2020-04-26,IDN,INDONESIA,WPR,1385.0,,4756.0,,2020Q2
2020-04-26,IRQ,IRAQ,EMR,254.0,,717.0,,2020Q2
2020-04-26,IRL,IRELAND,EUR,277.0,31.0,1706.0,226.0,2020Q2
2020-04-26,IMN,ISLE OF MAN,EUR,0.0,,34.0,1.0,2020Q2
2020-04-26,ISR,ISRAEL,EUR,187.0,25.0,1622.0,235.0,2020Q2
2020-04-26,ITA,ITALY,EUR,3965.0,576.0,25160.0,3123.0,2020Q2
2020-04-26,JAM,JAMAICA,AMR,3.0,2.0,9.0,6.0,2020Q2
2020-04-26,JPN,JAPAN,WPR,0.0,,0.0,,2020Q2
2020-04-26,JEY,JERSEY,EUR,3.0,0.0,42.0,8.0,2020Q2
2020-04-26,JOR,JORDAN,EMR,17.0,,166.0,,2020Q2
2020-04-26,LVA,LATVIA,EUR,14.0,4.0,60.0,11.0,2020Q2
2020-04-26,LBN,LEBANON,EMR,7.0,,88.0,,2020Q2
2020-04-26,LTU,LITHUANIA,EUR,25.0,1.0,241.0,9.0,2020Q2
2020-04-26,LUX,LUXEMBOURG,EUR,47.0,8.0,276.0,26.0,2020Q2
2020-04-26,MYS,MALAYSIA,WPR,391.0,,3281.0,,2020Q2
2020-04-26,MDV,MALDIVES,SEAR,163.0,,197.0,,2020Q2
2020-04-26,MLT,MALTA,EUR,2.0,1.0,25.0,3.0,2020Q2
2020-04-26,MEX,MEXICO,AMR,3741.0,440.0,12105.0,1306.0,2020Q2
2020-04-26,MNG,MONGOLIA,WPR,6.0,,44.0,,2020Q2
2020-04-26,MMR,MYANMAR,SEAR,131.0,0.0,290.0,2.0,2020Q2
2020-04-26,NPL,NEPAL,SEAR,21.0,0.0,40.0,0.0,2020Q2
2020-04-26,NLD,NETHERLANDS,EUR,425.0,125.0,4797.0,1296.0,2020Q2
2020-04-26,NZL,NEW ZEALAND,WPR,1.0,0.0,38.0,3.0,2020Q2
2020-04-26,MKD,NORTH MACEDONIA,EUR,57.0,,260.0,,2020Q2
2020-04-26,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,3.0,,206.0,,2020Q2
2020-04-26,OMN,OMAN,EMR,61.0,,95.0,,2020Q2
2020-04-26,PAK,PAKISTAN,EMR,318.0,,1120.0,,2020Q2
2020-04-26,PAN,PANAMA,AMR,127.0,11.0,808.0,135.0,2020Q2
2020-04-26,PHL,PHILIPPINES,WPR,602.0,,3328.0,,2020Q2
2020-04-26,POL,POLAND,EUR,541.0,7.0,2430.0,70.0,2020Q2
2020-04-26,QAT,QATAR,EMR,8.0,,4930.0,,2020Q2
2020-04-26,ROU,ROMANIA,EUR,1285.0,66.0,4858.0,325.0,2020Q2
2020-04-26,RUS,RUSSIAN FEDERATION,EUR,38987.0,,74516.0,860.0,2020Q2
2020-04-26,LCA,SAINT LUCIA,AMR,1.0,,14.0,,2020Q2
2020-04-26,VCT,SAINT VINCENT AND THE GRENADINES,AMR,0.0,0.0,0.0,0.0,2020Q2
2020-04-26,SGP,SINGAPORE,WPR,7036.0,,12719.0,,2020Q2
2020-04-26,SXM,SINT MAARTEN,AMR,5.0,4.0,28.0,19.0,2020Q2
2020-04-26,SVK,SLOVAKIA,EUR,26.0,7.0,132.0,31.0,2020Q2
2020-04-26,SVN,SLOVENIA,EUR,13.0,,96.0,,2020Q2
2020-04-26,ESP,SPAIN,EUR,3736.0,249.0,41858.0,3035.0,2020Q2
2020-04-26,LKA,SRI LANKA,SEAR,177.0,,315.0,,2020Q2
2020-04-26,SDN,SUDAN,EMR,155.0,,277.0,,2020Q2
2020-04-26,SWE,SWEDEN,EUR,1331.0,238.0,5973.0,1060.0,2020Q2
2020-04-26,CHE,SWITZERLAND,EUR,125.0,,1503.0,,2020Q2
2020-04-26,TLS,TIMOR-LESTE,SEAR,5.0,0.0,23.0,0.0,2020Q2
2020-04-26,TUR,TURKEY,EUR,9102.0,824.0,45399.0,4227.0,2020Q2
2020-04-26,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,,2.0,,2020Q2
2020-04-26,UKR,UKRAINE,EUR,748.0,27.0,2150.0,80.0,2020Q2
2020-04-26,USA,UNITED STATES OF AMERICA,AMR,338.0,,1348.0,,2020Q2
2020-04-26,URY,URUGUAY,AMR,7.0,3.0,100.0,22.0,2020Q2
2020-04-19,ALB,ALBANIA,EUR,4.0,,47.0,,2020Q2
2020-04-19,ARG,ARGENTINA,AMR,465.0,50.0,1649.0,243.0,2020Q2
2020-04-19,ARM,ARMENIA,EUR,273.0,,273.0,,2020Q2
2020-04-19,ABW,ARUBA,AMR,0.0,0.0,13.0,4.0,2020Q2
2020-04-19,AUS,AUSTRALIA,WPR,47.0,,644.0,,2020Q2
2020-04-19,AUT,AUSTRIA,EUR,110.0,7.0,1175.0,133.0,2020Q2
2020-04-19,AZE,AZERBAIJAN,EUR,436.0,,1053.0,2.0,2020Q2
2020-04-19,BHS,BAHAMAS,AMR,2.0,2.0,20.0,2.0,2020Q2
2020-04-19,BHR,BAHRAIN,EMR,717.0,,1454.0,,2020Q2
2020-04-19,BGD,BANGLADESH,SEAR,649.0,,664.0,,2020Q2
2020-04-19,BEL,BELGIUM,EUR,1925.0,,11825.0,,2020Q2
2020-04-19,BMU,BERMUDA,AMR,4.0,1.0,21.0,4.0,2020Q2
2020-04-19,BTN,BHUTAN,SEAR,0.0,,0.0,,2020Q2
2020-04-19,BIH,BOSNIA AND HERZEGOVINA,EUR,,13.0,,20.0,2020Q2
2020-04-19,BRA,BRAZIL,AMR,7596.0,2463.0,19775.0,7185.0,2020Q2
2020-04-19,VGB,BRITISH VIRGIN ISLANDS,AMR,1.0,1.0,1.0,1.0,2020Q2
2020-04-19,BRN,BRUNEI DARUSSALAM,WPR,2.0,,50.0,,2020Q2
2020-04-19,CAN,CANADA,AMR,1496.0,,5054.0,,2020Q2
2020-04-19,CHL,CHILE,AMR,632.0,252.0,2380.0,1050.0,2020Q2
2020-04-19,CRI,COSTA RICA,AMR,0.0,0.0,3.0,3.0,2020Q2
2020-04-19,CUW,CURAÇAO,AMR,0.0,0.0,3.0,1.0,2020Q2
2020-04-19,CYP,CYPRUS,EUR,12.0,3.0,130.0,36.0,2020Q2
2020-04-19,CZE,CZECHIA,EUR,135.0,38.0,869.0,237.0,2020Q2
2020-04-19,DNK,DENMARK,EUR,2.0,1.0,164.0,2.0,2020Q2
2020-04-19,DOM,DOMINICAN REPUBLIC,AMR,4.0,10.0,25.0,52.0,2020Q2
2020-04-19,ECU,ECUADOR,AMR,1180.0,,3909.0,,2020Q2
2020-04-19,EGY,EGYPT,EMR,1131.0,6.0,2808.0,84.0,2020Q2
2020-04-19,EST,ESTONIA,EUR,25.0,2.0,715.0,66.0,2020Q2
2020-04-19,FLK,FALKLAND ISLANDS (MALVINAS),AMR,0.0,,2.0,1.0,2020Q2
2020-04-19,FJI,FIJI,WPR,2.0,,14.0,,2020Q2
2020-04-19,FIN,FINLAND,EUR,120.0,36.0,570.0,190.0,2020Q2
2020-04-19,FRA,FRANCE,EUR,10236.0,1538.0,63617.0,11807.0,2020Q2
2020-04-19,GEO,GEORGIA,EUR,112.0,,341.0,,2020Q2
2020-04-19,DEU,GERMANY,EUR,2920.0,349.0,18447.0,2516.0,2020Q2
2020-04-19,GRC,GREECE,EUR,,17.0,60.0,132.0,2020Q2
2020-04-19,GTM,GUATEMALA,AMR,1.0,0.0,2.0,0.0,2020Q2
2020-04-19,HUN,HUNGARY,EUR,307.0,24.0,1063.0,102.0,2020Q2
2020-04-19,IDN,INDONESIA,WPR,1473.0,,3885.0,,2020Q2
2020-04-19,IRQ,IRAQ,EMR,80.0,,633.0,,2020Q2
2020-04-19,IRL,IRELAND,EUR,370.0,51.0,1964.0,288.0,2020Q2
2020-04-19,IMN,ISLE OF MAN,EUR,10.0,0.0,34.0,1.0,2020Q2
2020-04-19,ISR,ISRAEL,EUR,345.0,56.0,1874.0,249.0,2020Q2
2020-04-19,ITA,ITALY,EUR,4859.0,544.0,36613.0,4428.0,2020Q2
2020-04-19,JAM,JAMAICA,AMR,1.0,,6.0,4.0,2020Q2
2020-04-19,JPN,JAPAN,WPR,0.0,,0.0,,2020Q2
2020-04-19,JEY,JERSEY,EUR,13.0,0.0,46.0,8.0,2020Q2
2020-04-19,JOR,JORDAN,EMR,27.0,,292.0,,2020Q2
2020-04-19,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,16.0,6.0,85.0,16.0,2020Q2
2020-04-19,LVA,LATVIA,EUR,18.0,3.0,75.0,10.0,2020Q2
2020-04-19,LBN,LEBANON,EMR,12.0,,138.0,,2020Q2
2020-04-19,LBY,LIBYA,EMR,1.0,,6.0,,2020Q2
2020-04-19,LTU,LITHUANIA,EUR,78.0,3.0,318.0,11.0,2020Q2
2020-04-19,LUX,LUXEMBOURG,EUR,67.0,3.0,363.0,32.0,2020Q2
2020-04-19,MYS,MALAYSIA,WPR,706.0,,4027.0,,2020Q2
2020-04-19,MDV,MALDIVES,SEAR,31.0,,36.0,,2020Q2
2020-04-19,MLT,MALTA,EUR,2.0,0.0,27.0,6.0,2020Q2
2020-04-19,MEX,MEXICO,AMR,2310.0,325.0,8391.0,867.0,2020Q2
2020-04-19,MNG,MONGOLIA,WPR,15.0,,40.0,,2020Q2
2020-04-19,MMR,MYANMAR,SEAR,104.0,1.0,159.0,2.0,2020Q2
2020-04-19,NPL,NEPAL,SEAR,19.0,0.0,22.0,0.0,2020Q2
2020-04-19,NLD,NETHERLANDS,EUR,754.0,200.0,7657.0,1920.0,2020Q2
2020-04-19,NZL,NEW ZEALAND,WPR,10.0,0.0,37.0,3.0,2020Q2
2020-04-19,MKD,NORTH MACEDONIA,EUR,51.0,,261.0,,2020Q2
2020-04-19,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,43.0,,244.0,,2020Q2
2020-04-19,OMN,OMAN,EMR,10.0,,52.0,,2020Q2
2020-04-19,PAK,PAKISTAN,EMR,414.0,,996.0,,2020Q2
2020-04-19,PAN,PANAMA,AMR,313.0,43.0,706.0,130.0,2020Q2
2020-04-19,PHL,PHILIPPINES,WPR,750.0,,3814.0,,2020Q2
2020-04-19,POL,POLAND,EUR,635.0,14.0,2464.0,83.0,2020Q2
2020-04-19,QAT,QATAR,EMR,2381.0,,5110.0,,2020Q2
2020-04-19,ROU,ROMANIA,EUR,1101.0,86.0,4429.0,302.0,2020Q2
2020-04-19,RUS,RUSSIAN FEDERATION,EUR,23209.0,507.0,36484.0,881.0,2020Q2
2020-04-19,KNA,SAINT KITTS AND NEVIS,AMR,0.0,,2.0,0.0,2020Q2
2020-04-19,SGP,SINGAPORE,WPR,4056.0,,6020.0,,2020Q2
2020-04-19,SXM,SINT MAARTEN,AMR,7.0,5.0,28.0,16.0,2020Q2
2020-04-19,SVK,SLOVAKIA,EUR,58.0,16.0,131.0,28.0,2020Q2
2020-04-19,SVN,SLOVENIA,EUR,15.0,,158.0,,2020Q2
2020-04-19,ESP,SPAIN,EUR,6732.0,419.0,69666.0,5634.0,2020Q2
2020-04-19,LKA,SRI LANKA,SEAR,47.0,,172.0,,2020Q2
2020-04-19,SDN,SUDAN,EMR,89.0,,133.0,,2020Q2
2020-04-19,SWE,SWEDEN,EUR,1465.0,249.0,5683.0,1061.0,2020Q2
2020-04-19,CHE,SWITZERLAND,EUR,238.0,,2566.0,,2020Q2
2020-04-19,TLS,TIMOR-LESTE,SEAR,15.0,0.0,19.0,0.0,2020Q2
2020-04-19,TUR,TURKEY,EUR,12464.0,1060.0,42994.0,4134.0,2020Q2
2020-04-19,TCA,TURKS AND CAICOS ISLANDS,AMR,1.0,,2.0,,2020Q2
2020-04-19,UKR,UKRAINE,EUR,615.0,15.0,1635.0,61.0,2020Q2
2020-04-19,USA,UNITED STATES OF AMERICA,AMR,469.0,,1026.0,,2020Q2
2020-04-19,URY,URUGUAY,AMR,13.0,3.0,139.0,26.0,2020Q2
2020-04-19,VNM,VIET NAM,WPR,8.0,,140.0,,2020Q2
2020-04-12,ALB,ALBANIA,EUR,3.0,,63.0,,2020Q2
2020-04-12,ARG,ARGENTINA,AMR,403.0,58.0,1435.0,224.0,2020Q2
2020-04-12,ABW,ARUBA,AMR,1.0,1.0,13.0,4.0,2020Q2
2020-04-12,AUS,AUSTRALIA,WPR,77.0,,854.0,,2020Q2
2020-04-12,AUT,AUSTRIA,EUR,219.0,27.0,1334.0,170.0,2020Q2
2020-04-12,AZE,AZERBAIJAN,EUR,402.0,,651.0,3.0,2020Q2
2020-04-12,BHS,BAHAMAS,AMR,4.0,0.0,18.0,0.0,2020Q2
2020-04-12,BHR,BAHRAIN,EMR,365.0,,845.0,,2020Q2
2020-04-12,BEL,BELGIUM,EUR,2830.0,,11399.0,,2020Q2
2020-04-12,BLZ,BELIZE,AMR,1.0,1.0,2.0,2.0,2020Q2
2020-04-12,BMU,BERMUDA,AMR,10.0,3.0,17.0,3.0,2020Q2
2020-04-12,BTN,BHUTAN,SEAR,0.0,,0.0,,2020Q2
2020-04-12,BIH,BOSNIA AND HERZEGOVINA,EUR,,7.0,12.0,8.0,2020Q2
2020-04-12,BRA,BRAZIL,AMR,5138.0,1852.0,13028.0,5140.0,2020Q2
2020-04-12,BRN,BRUNEI DARUSSALAM,WPR,1.0,,86.0,,2020Q2
2020-04-12,CAN,CANADA,AMR,1414.0,,3843.0,,2020Q2
2020-04-12,CHL,CHILE,AMR,551.0,222.0,1981.0,921.0,2020Q2
2020-04-12,CRI,COSTA RICA,AMR,0.0,0.0,3.0,3.0,2020Q2
2020-04-12,CUW,CURAÇAO,AMR,1.0,0.0,3.0,1.0,2020Q2
2020-04-12,CYP,CYPRUS,EUR,21.0,8.0,136.0,39.0,2020Q2
2020-04-12,CZE,CZECHIA,EUR,226.0,64.0,849.0,228.0,2020Q2
2020-04-12,DNK,DENMARK,EUR,2.0,,264.0,1.0,2020Q2
2020-04-12,DOM,DOMINICAN REPUBLIC,AMR,5.0,10.0,26.0,56.0,2020Q2
2020-04-12,ECU,ECUADOR,AMR,1247.0,,2951.0,,2020Q2
2020-04-12,EGY,EGYPT,EMR,844.0,29.0,1854.0,97.0,2020Q2
2020-04-12,EST,ESTONIA,EUR,64.0,5.0,723.0,65.0,2020Q2
2020-04-12,FLK,FALKLAND ISLANDS (MALVINAS),AMR,1.0,1.0,2.0,1.0,2020Q2
2020-04-12,FJI,FIJI,WPR,1.0,,16.0,,2020Q2
2020-04-12,FIN,FINLAND,EUR,128.0,45.0,527.0,183.0,2020Q2
2020-04-12,FRA,FRANCE,EUR,16389.0,2535.0,61075.0,11998.0,2020Q2
2020-04-12,GEO,GEORGIA,EUR,101.0,,262.0,0.0,2020Q2
2020-04-12,DEU,GERMANY,EUR,4119.0,554.0,18477.0,2525.0,2020Q2
2020-04-12,GRC,GREECE,EUR,7.0,20.0,81.0,157.0,2020Q2
2020-04-12,GTM,GUATEMALA,AMR,1.0,0.0,2.0,0.0,2020Q2
2020-04-12,HUN,HUNGARY,EUR,461.0,28.0,828.0,90.0,2020Q2
2020-04-12,IDN,INDONESIA,WPR,1154.0,,2412.0,,2020Q2
2020-04-12,IRQ,IRAQ,EMR,186.0,,616.0,,2020Q2
2020-04-12,IRL,IRELAND,EUR,482.0,57.0,1882.0,271.0,2020Q2
2020-04-12,IMN,ISLE OF MAN,EUR,15.0,1.0,24.0,1.0,2020Q2
2020-04-12,ISR,ISRAEL,EUR,415.0,63.0,1777.0,209.0,2020Q2
2020-04-12,ITA,ITALY,EUR,6754.0,832.0,50252.0,5841.0,2020Q2
2020-04-12,JAM,JAMAICA,AMR,2.0,2.0,5.0,4.0,2020Q2
2020-04-12,JPN,JAPAN,WPR,0.0,,1.0,,2020Q2
2020-04-12,JEY,JERSEY,EUR,14.0,7.0,36.0,8.0,2020Q2
2020-04-12,JOR,JORDAN,EMR,44.0,,381.0,,2020Q2
2020-04-12,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,23.0,4.0,103.0,10.0,2020Q2
2020-04-12,LBN,LEBANON,EMR,38.0,,199.0,,2020Q2
2020-04-12,LBY,LIBYA,EMR,2.0,,5.0,,2020Q2
2020-04-12,LTU,LITHUANIA,EUR,60.0,4.0,313.0,10.0,2020Q2
2020-04-12,LUX,LUXEMBOURG,EUR,65.0,5.0,383.0,40.0,2020Q2
2020-04-12,MYS,MALAYSIA,WPR,1021.0,,4266.0,,2020Q2
2020-04-12,MDV,MALDIVES,SEAR,1.0,,5.0,,2020Q2
2020-04-12,MLT,MALTA,EUR,14.0,2.0,29.0,6.0,2020Q2
2020-04-12,MEX,MEXICO,AMR,5159.0,453.0,6087.0,543.0,2020Q2
2020-04-12,MNG,MONGOLIA,WPR,21.0,,27.0,,2020Q2
2020-04-12,MMR,MYANMAR,SEAR,35.0,0.0,55.0,1.0,2020Q2
2020-04-12,NLD,NETHERLANDS,EUR,1312.0,343.0,8775.0,2146.0,2020Q2
2020-04-12,NZL,NEW ZEALAND,WPR,10.0,0.0,27.0,3.0,2020Q2
2020-04-12,MKD,NORTH MACEDONIA,EUR,85.0,,226.0,0.0,2020Q2
2020-04-12,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,28.0,,215.0,,2020Q2
2020-04-12,OMN,OMAN,EMR,8.0,,50.0,,2020Q2
2020-04-12,PAK,PAKISTAN,EMR,248.0,,745.0,,2020Q2
2020-04-12,PAN,PANAMA,AMR,82.0,12.0,439.0,102.0,2020Q2
2020-04-12,PHL,PHILIPPINES,WPR,1050.0,,3920.0,,2020Q2
2020-04-12,POL,POLAND,EUR,575.0,21.0,2110.0,80.0,2020Q2
2020-04-12,PRT,PORTUGAL,EUR,473.0,62.0,569.0,180.0,2020Q2
2020-04-12,QAT,QATAR,EMR,1368.0,,2850.0,,2020Q2
2020-04-12,ROU,ROMANIA,EUR,1248.0,107.0,3714.0,227.0,2020Q2
2020-04-12,RUS,RUSSIAN FEDERATION,EUR,8853.0,290.0,13275.0,374.0,2020Q2
2020-04-12,KNA,SAINT KITTS AND NEVIS,AMR,0.0,,2.0,0.0,2020Q2
2020-04-12,LCA,SAINT LUCIA,AMR,2.0,,25.0,,2020Q2
2020-04-12,VCT,SAINT VINCENT AND THE GRENADINES,AMR,0.0,0.0,0.0,0.0,2020Q2
2020-04-12,SGP,SINGAPORE,WPR,1223.0,,2164.0,,2020Q2
2020-04-12,SXM,SINT MAARTEN,AMR,4.0,3.0,21.0,11.0,2020Q2
2020-04-12,SVK,SLOVAKIA,EUR,27.0,6.0,105.0,15.0,2020Q2
2020-04-12,SVN,SLOVENIA,EUR,30.0,,193.0,,2020Q2
2020-04-12,ESP,SPAIN,EUR,11696.0,736.0,84924.0,7392.0,2020Q2
2020-04-12,LKA,SRI LANKA,SEAR,38.0,,191.0,,2020Q2
2020-04-12,SDN,SUDAN,EMR,23.0,,45.0,,2020Q2
2020-04-12,SWE,SWEDEN,EUR,1600.0,289.0,4661.0,898.0,2020Q2
2020-04-12,CHE,SWITZERLAND,EUR,394.0,,3087.0,,2020Q2
2020-04-12,GBR,THE UNITED KINGDOM,EUR,1.0,0.0,4.0,1.0,2020Q2
2020-04-12,TLS,TIMOR-LESTE,SEAR,3.0,0.0,4.0,0.0,2020Q2
2020-04-12,TUR,TURKEY,EUR,13081.0,1103.0,31805.0,3211.0,2020Q2
2020-04-12,UKR,UKRAINE,EUR,464.0,23.0,1086.0,52.0,2020Q2
2020-04-12,USA,UNITED STATES OF AMERICA,AMR,529.0,,558.0,,2020Q2
2020-04-12,URY,URUGUAY,AMR,23.0,3.0,196.0,30.0,2020Q2
2020-04-12,VNM,VIET NAM,WPR,15.0,,199.0,,2020Q2
2020-04-12,YEM,YEMEN,EMR,1.0,,1.0,,2020Q2
2020-04-05,ALB,ALBANIA,EUR,11.0,,92.0,2.0,2020Q2
2020-04-05,ATG,ANTIGUA AND BARBUDA,AMR,1.0,,3.0,0.0,2020Q2
2020-04-05,ARG,ARGENTINA,AMR,395.0,68.0,1113.0,176.0,2020Q2
2020-04-05,ABW,ARUBA,AMR,4.0,2.0,12.0,3.0,2020Q2
2020-04-05,AUS,AUSTRALIA,WPR,221.0,,872.0,,2020Q2
2020-04-05,AUT,AUSTRIA,EUR,332.0,35.0,1161.0,151.0,2020Q2
2020-04-05,AZE,AZERBAIJAN,EUR,149.0,,249.0,3.0,2020Q2
2020-04-05,BHS,BAHAMAS,AMR,14.0,0.0,14.0,0.0,2020Q2
2020-04-05,BHR,BAHRAIN,EMR,195.0,,603.0,,2020Q2
2020-04-05,BRB,BARBADOS,AMR,0.0,,0.0,,2020Q2
2020-04-05,BEL,BELGIUM,EUR,3571.0,,10093.0,,2020Q2
2020-04-05,BLZ,BELIZE,AMR,1.0,1.0,1.0,1.0,2020Q2
2020-04-05,BMU,BERMUDA,AMR,7.0,0.0,7.0,0.0,2020Q2
2020-04-05,BRA,BRAZIL,AMR,4312.0,1689.0,7969.0,3323.0,2020Q2
2020-04-05,BRN,BRUNEI DARUSSALAM,WPR,9.0,,135.0,,2020Q2
2020-04-05,CAN,CANADA,AMR,1328.0,,2481.0,,2020Q2
2020-04-05,CHL,CHILE,AMR,609.0,271.0,1470.0,718.0,2020Q2
2020-04-05,CRI,COSTA RICA,AMR,1.0,1.0,4.0,4.0,2020Q2
2020-04-05,CUW,CURAÇAO,AMR,0.0,0.0,3.0,2.0,2020Q2
2020-04-05,CYP,CYPRUS,EUR,46.0,11.0,122.0,33.0,2020Q2
2020-04-05,CZE,CZECHIA,EUR,248.0,70.0,623.0,164.0,2020Q2
2020-04-05,DNK,DENMARK,EUR,1.0,,319.0,2.0,2020Q2
2020-04-05,DJI,DJIBOUTI,EMR,1.0,,19.0,,2020Q2
2020-04-05,DOM,DOMINICAN REPUBLIC,AMR,7.0,11.0,26.0,53.0,2020Q2
2020-04-05,ECU,ECUADOR,AMR,860.0,,1721.0,,2020Q2
2020-04-05,EGY,EGYPT,EMR,562.0,37.0,1070.0,70.0,2020Q2
2020-04-05,SLV,EL SALVADOR,AMR,17.0,1.0,46.0,4.0,2020Q2
2020-04-05,EST,ESTONIA,EUR,102.0,7.0,663.0,61.0,2020Q2
2020-04-05,FLK,FALKLAND ISLANDS (MALVINAS),AMR,1.0,0.0,1.0,0.0,2020Q2
2020-04-05,FJI,FIJI,WPR,7.0,,15.0,,2020Q2
2020-04-05,FIN,FINLAND,EUR,184.0,59.0,432.0,142.0,2020Q2
2020-04-05,FRA,FRANCE,EUR,19990.0,3988.0,45846.0,9752.0,2020Q2
2020-04-05,GEO,GEORGIA,EUR,87.0,,179.0,0.0,2020Q2
2020-04-05,DEU,GERMANY,EUR,5684.0,758.0,15409.0,2053.0,2020Q2
2020-04-05,GRC,GREECE,EUR,24.0,40.0,81.0,150.0,2020Q2
2020-04-05,HUN,HUNGARY,EUR,171.0,23.0,397.0,63.0,2020Q2
2020-04-05,IDN,INDONESIA,WPR,744.0,,1258.0,,2020Q2
2020-04-05,IRQ,IRAQ,EMR,197.0,,455.0,,2020Q2
2020-04-05,IRL,IRELAND,EUR,577.0,87.0,1515.0,223.0,2020Q2
2020-04-05,IMN,ISLE OF MAN,EUR,9.0,0.0,9.0,0.0,2020Q2
2020-04-05,ISR,ISRAEL,EUR,675.0,91.0,1537.0,150.0,2020Q2
2020-04-05,ITA,ITALY,EUR,9582.0,1171.0,56629.0,6407.0,2020Q2
2020-04-05,JAM,JAMAICA,AMR,3.0,2.0,3.0,2.0,2020Q2
2020-04-05,JPN,JAPAN,WPR,0.0,,1.0,,2020Q2
2020-04-05,JEY,JERSEY,EUR,12.0,1.0,23.0,1.0,2020Q2
2020-04-05,JOR,JORDAN,EMR,78.0,,347.0,,2020Q2
2020-04-05,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,34.0,5.0,95.0,6.0,2020Q2
2020-04-05,LVA,LATVIA,EUR,28.0,4.0,57.0,7.0,2020Q2
2020-04-05,LBN,LEBANON,EMR,31.0,,211.0,,2020Q2
2020-04-05,LBY,LIBYA,EMR,2.0,,3.0,,2020Q2
2020-04-05,LTU,LITHUANIA,EUR,78.0,1.0,263.0,6.0,2020Q2
2020-04-05,LUX,LUXEMBOURG,EUR,97.0,10.0,338.0,38.0,2020Q2
2020-04-05,MYS,MALAYSIA,WPR,1163.0,,3390.0,,2020Q2
2020-04-05,MDV,MALDIVES,SEAR,2.0,,4.0,,2020Q2
2020-04-05,MLT,MALTA,EUR,7.0,0.0,22.0,4.0,2020Q2
2020-04-05,MEX,MEXICO,AMR,895.0,88.0,929.0,91.0,2020Q2
2020-04-05,MNG,MONGOLIA,WPR,2.0,,15.0,,2020Q2
2020-04-05,MMR,MYANMAR,SEAR,20.0,1.0,20.0,1.0,2020Q2
2020-04-05,NLD,NETHERLANDS,EUR,2306.0,628.0,7964.0,1810.0,2020Q2
2020-04-05,NZL,NEW ZEALAND,WPR,17.0,3.0,17.0,3.0,2020Q2
2020-04-05,MKD,NORTH MACEDONIA,EUR,67.0,,153.0,0.0,2020Q2
2020-04-05,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,132.0,,188.0,,2020Q2
2020-04-05,OMN,OMAN,EMR,16.0,,46.0,,2020Q2
2020-04-05,PAK,PAKISTAN,EMR,140.0,,530.0,,2020Q2
2020-04-05,PAN,PANAMA,AMR,286.0,69.0,357.0,90.0,2020Q2
2020-04-05,PHL,PHILIPPINES,WPR,926.0,,3277.0,,2020Q2
2020-04-05,POL,POLAND,EUR,679.0,28.0,1678.0,64.0,2020Q2
2020-04-05,PRT,PORTUGAL,EUR,96.0,118.0,488.0,135.0,2020Q2
2020-04-05,QAT,QATAR,EMR,1173.0,,1672.0,,2020Q2
2020-04-05,ROU,ROMANIA,EUR,1224.0,66.0,2606.0,121.0,2020Q2
2020-04-05,RUS,RUSSIAN FEDERATION,EUR,3467.0,63.0,4436.0,84.0,2020Q2
2020-04-05,KNA,SAINT KITTS AND NEVIS,AMR,2.0,0.0,2.0,0.0,2020Q2
2020-04-05,LCA,SAINT LUCIA,AMR,11.0,,27.0,,2020Q2
2020-04-05,VCT,SAINT VINCENT AND THE GRENADINES,AMR,0.0,0.0,0.0,0.0,2020Q2
2020-04-05,SAU,SAUDI ARABIA,EMR,1.0,,27.0,,2020Q2
2020-04-05,SGP,SINGAPORE,WPR,404.0,,1016.0,,2020Q2
2020-04-05,SXM,SINT MAARTEN,AMR,12.0,7.0,17.0,8.0,2020Q2
2020-04-05,SVK,SLOVAKIA,EUR,21.0,2.0,101.0,13.0,2020Q2
2020-04-05,SVN,SLOVENIA,EUR,38.0,,212.0,,2020Q2
2020-04-05,ESP,SPAIN,EUR,19694.0,1631.0,80275.0,7402.0,2020Q2
2020-04-05,LKA,SRI LANKA,SEAR,53.0,,153.0,,2020Q2
2020-04-05,SDN,SUDAN,EMR,10.0,,22.0,,2020Q2
2020-04-05,SWE,SWEDEN,EUR,1577.0,284.0,3136.0,625.0,2020Q2
2020-04-05,CHE,SWITZERLAND,EUR,746.0,,3006.0,,2020Q2
2020-04-05,GBR,THE UNITED KINGDOM,EUR,1.0,1.0,7.0,1.0,2020Q2
2020-04-05,TUR,TURKEY,EUR,10752.0,1240.0,18763.0,2118.0,2020Q2
2020-04-05,TCA,TURKS AND CAICOS ISLANDS,AMR,1.0,,2.0,,2020Q2
2020-04-05,UKR,UKRAINE,EUR,323.0,15.0,638.0,32.0,2020Q2
